DATE	USD	GBP	EUR
2014/9/2	104.4	173.41	137.1
2014/9/3	105.22	173.29	138.15
2014/9/4	104.93	172.67	137.93
2014/9/5	105.57	172.09	136.5
2014/9/8	105.13	170.6	136.13
2014/9/9	106.06	170.78	136.76
2014/9/10	106.12	171.21	137.37
2014/9/11	106.8	173.17	138.03
2014/9/12	107.22	174.15	138.5
2014/9/16	107.17	174.02	138.72
2014/9/17	107.27	174.49	138.96
2014/9/18	108.53	176.46	139.48
2014/9/19	108.86	179.52	140.53
2014/9/22	108.98	177.98	140
2014/9/24	108.68	178.13	139.65
2014/9/25	109.24	178.41	139.57
2014/9/26	108.55	177.27	138.47
2014/9/29	109.37	177.72	138.72
2014/9/30	109.45	177.68	138.85
2014/10/1	109.76	177.83	138.52
2014/10/2	109.09	176.56	137.67
2014/10/3	108.77	175.55	137.65
2014/10/6	109.69	175.24	137.29
2014/10/7	108.95	174.98	137.59
2014/10/8	108.26	174.08	136.95
2014/10/9	108.29	175.05	137.84
2014/10/10	107.78	173.78	136.85
2014/10/14	107.15	172.12	136.26
2014/10/15	107.27	170.37	135.55
2014/10/16	105.92	169.44	135.93
2014/10/17	106.35	170.93	136.22
2014/10/20	107.14	172.41	136.61
2014/10/21	106.86	172.69	136.68
2014/10/22	107.05	172.5	136.09
2014/10/23	107.16	171.92	135.45
2014/10/24	108.01	173.23	136.72
2014/10/27	107.97	173.87	136.97
2014/10/28	107.98	174.11	137.2
2014/10/29	108.14	174.51	137.71
2014/10/30	109.01	174.14	137.58
2014/10/31	109.34	174.94	137.78
2014/11/4	113.79	181.75	142.19
2014/11/5	113.73	181.95	142.75
2014/11/6	114.69	183.01	143.05
2014/11/7	115.15	182.46	142.53
2014/11/10	114.4	181.58	142.47
2014/11/11	114.75	181.89	142.62
2014/11/12	115.83	184.27	144.29
2014/11/13	115.58	182.29	143.74
2014/11/14	116.15	182.23	144.76
2014/11/17	116.44	182.59	145.91
2014/11/18	116.58	182.35	145.27
2014/11/19	117.06	182.77	146.62
2014/11/20	118.21	185.29	148.18
2014/11/21	118.09	185.37	148.14
2014/11/25	118.08	185.24	146.73
2014/11/26	117.77	185.08	146.95
2014/11/27	117.52	185.56	146.95
2014/11/28	118.23	185.73	147.15
2014/12/1	118.94	185.58	147.9
2014/12/2	118.37	186.23	147.63
2014/12/3	119.33	186.67	147.81
2014/12/4	119.87	188.22	147.6
2014/12/5	119.86	187.59	148.45
2014/12/8	121.6	189.37	149.43
2014/12/9	120.98	189.19	148.85
2014/12/10	119.52	187.31	148.03
2014/12/11	117.68	185.35	146.94
2014/12/12	118.89	186.85	147.46
2014/12/15	118.61	186.53	147.74
2014/12/16	117.76	184.22	146.54
2014/12/17	116.93	184.04	146.23
2014/12/18	118.81	185.11	146.54
2014/12/19	119	186.37	146.11
2014/12/22	119.52	186.7	146.1
2014/12/24	120.56	187.17	146.91
2014/12/25	120.24	186.86	146.6
2014/12/26	120.31	187.24	146.91
2014/12/29	120.51	187.54	146.85
2014/12/30	120.53	187.01	146.54
2015/1/5	120.34	184.19	143.97
2015/1/6	119.38	182.16	142.5
2015/1/7	118.84	179.8	141.02
2015/1/8	119.47	180.48	141.43
2015/1/9	119.87	180.97	141.36
2015/1/13	118.02	179.08	139.74
2015/1/14	117.65	178.49	138.51
2015/1/15	117.71	179.44	138.59
2015/1/16	116.44	176.66	135.28
2015/1/19	117.39	177.54	135.71
2015/1/20	117.9	177.89	136.65
2015/1/21	118.63	179.59	137.05
2015/1/22	118.14	178.84	136.98
2015/1/23	118.53	178.07	134.66
2015/1/26	117.71	176.65	131.38
2015/1/27	118.6	178.84	133.22
2015/1/28	117.83	178.68	133.71
2015/1/29	117.71	178.38	132.88
2015/1/30	118.25	178.27	133.85
2015/2/2	117.47	177.05	132.82
2015/2/3	117.35	176.48	133.12
2015/2/4	117.83	178.55	135.01
2015/2/5	117.3	177.96	132.94
2015/2/6	117.5	180.19	134.76
2015/2/9	118.93	181.28	134.53
2015/2/10	118.5	180.48	134.33
2015/2/12	120.2	183.1	135.93
2015/2/13	119.02	183.16	135.68
2015/2/16	118.59	182.82	135.28
2015/2/17	118.35	181.81	134.07
2015/2/18	119.26	183.03	135.97
2015/2/19	118.77	183.42	135.45
2015/2/20	119.1	183.72	135.32
2015/2/23	119.07	183.05	135.45
2015/2/24	118.92	183.73	134.81
2015/2/25	118.82	183.81	134.8
2015/2/26	119.04	184.87	135.27
2015/2/27	119.26	183.97	133.71
2015/3/2	119.89	184.74	133.88
2015/3/3	120.09	184.49	134.28
2015/3/4	119.59	183.88	133.69
2015/3/5	119.82	182.83	132.75
2015/3/6	120.08	182.97	132.28
2015/3/9	120.78	181.94	131
2015/3/10	121.47	183.42	131.58
2015/3/11	121.23	182.79	129.7
2015/3/12	121.54	181.53	128.22
2015/3/13	121.44	180.73	128.86
2015/3/16	121.41	179.14	127.4
2015/3/17	121.45	180.03	128.24
2015/3/18	121.34	179.18	128.67
2015/3/19	119.81	179.54	130.54
2015/3/20	120.72	178.21	128.74
2015/3/23	119.97	179.32	129.69
2015/3/24	119.8	179.08	131.06
2015/3/25	119.81	178.06	130.82
2015/3/26	119.4	177.79	130.99
2015/3/27	119.2	177.23	129.8
2015/3/30	119.29	177.46	129.72
2015/3/31	120.27	178.2	130.41
2015/4/1	119.92	177.75	128.84
2015/4/2	119.69	177.39	128.68
2015/4/3	119.7	177.52	130.07
2015/4/6	119.07	177.58	130.81
2015/4/7	119.55	177.96	130.72
2015/4/8	120.25	178.28	130.25
2015/4/9	120.27	178.65	129.45
2015/4/10	120.48	177.32	128.58
2015/4/13	120.23	175.99	127.55
2015/4/14	119.79	175.94	126.86
2015/4/15	119.62	176.67	127.17
2015/4/16	118.97	177.04	127.7
2015/4/17	119.05	177.93	128.26
2015/4/20	118.94	178.15	128.54
2015/4/21	119.36	177.7	128.16
2015/4/22	119.67	178.6	128.32
2015/4/23	120.04	180.42	128.51
2015/4/24	119.54	180.03	129.37
2015/4/27	118.96	180.52	129.24
2015/4/28	119.16	181.53	129.6
2015/4/30	118.99	183.83	132.2
2015/5/1	119.68	183.78	134.14
2015/5/7	119.37	181.86	135.19
2015/5/8	119.86	184.52	134.83
2015/5/11	119.76	184.75	133.83
2015/5/12	120.16	187.04	133.79
2015/5/13	119.79	187.83	134.5
2015/5/14	119.27	187.66	135.25
2015/5/15	119.39	188.23	136.09
2015/5/18	119.64	188.09	136.66
2015/5/19	119.9	187.72	135.63
2015/5/20	120.94	187.47	134.53
2015/5/21	121.06	188.31	134.59
2015/5/22	121.07	189.69	134.55
2015/5/25	121.63	188.26	133.6
2015/5/26	121.76	188.18	133.21
2015/5/27	123	189.31	133.79
2015/5/28	123.65	189.86	134.93
2015/5/29	123.75	189.6	135.61
2015/6/1	124.3	189.88	136.01
2015/6/2	124.82	189.75	136.39
2015/6/3	124.16	190.45	138.35
2015/6/4	124.36	190.63	140.08
2015/6/5	124.51	191.26	139.61
2015/6/8	125.5	191.49	139.2
2015/6/9	124.64	191.11	140.52
2015/6/10	124.47	191.56	140.65
2015/6/11	122.97	190.68	139.02
2015/6/12	123.47	191.63	138.94
2015/6/15	123.48	192	138.52
2015/6/16	123.47	192.5	139.16
2015/6/17	123.44	193.05	138.75
2015/6/18	123.39	195.5	140.29
2015/6/19	122.98	195.48	139.94
2015/6/22	122.7	194.86	139.5
2015/6/23	123.44	195.33	139.99
2015/6/24	123.88	195	138.34
2015/6/25	123.89	194.48	138.82
2015/6/26	123.56	194.48	138.15
2015/6/29	122.96	193.15	135.45
2015/6/30	122.48	192.75	137.2
2015/7/1	122.62	192.53	136.5
2015/7/2	123.39	192.59	136.26
2015/7/3	123	192.02	136.37
2015/7/6	122.57	190.67	135.01
2015/7/7	122.72	191.53	135.57
2015/7/8	122.4	189.17	134.63
2015/7/9	120.8	185.59	133.64
2015/7/10	121.65	186.99	134.63
2015/7/13	122.52	190.03	136.39
2015/7/14	123.64	191.3	135.77
2015/7/15	123.39	193.11	135.65
2015/7/16	123.85	193.61	135.48
2015/7/17	124.24	193.88	135.16
2015/7/21	124.36	193.6	134.64
2015/7/22	123.77	192.7	135.5
2015/7/23	124.1	193.7	135.67
2015/7/24	124.02	192.53	136.3
2015/7/27	123.64	192.03	135.84
2015/7/28	123.17	191.68	136.66
2015/7/29	123.54	192.83	136.77
2015/7/30	124.09	193.61	136.13
2015/7/31	124.02	193.47	135.67
2015/8/3	124.08	193.88	136.19
2015/8/4	124.06	193.16	135.61
2015/8/5	124.33	193.64	135.2
2015/8/6	124.83	194.96	136.24
2015/8/7	124.75	193.57	136.33
2015/8/10	124.42	192.65	136.26
2015/8/11	124.64	194.4	137.43
2015/8/12	125.13	195.05	138.19
2015/8/13	124.29	194.1	138.66
2015/8/14	124.43	194.33	138.83
2015/8/17	124.43	194.72	138.08
2015/8/18	124.45	193.97	137.8
2015/8/19	124.37	194.91	137.24
2015/8/20	123.83	194.43	137.86
2015/8/21	123.49	193.81	138.77
2015/8/24	121.73	190.68	138.48
2015/8/25	118.9	187.52	137.65
2015/8/26	119.09	186.86	137.18
2015/8/27	120.07	185.95	136.11
2015/8/28	121.12	186.75	136.04
2015/8/31	121.18	186.88	135.96
2015/9/1	121.02	186.12	136.06
2015/9/2	120.29	184.14	135.57
2015/9/3	120.67	184.66	135.33
2015/9/4	119.96	182.94	133.47
2015/9/7	119.07	180.89	132.98
2015/9/8	119.42	182.43	133.32
2015/9/9	120.27	185.2	134.63
2015/9/10	120.24	184.72	135.02
2015/9/11	120.82	186.64	136.32
2015/9/14	120.65	186.46	136.94
2015/9/15	120.64	186.08	136.32
2015/9/16	120.35	184.59	135.68
2015/9/17	120.6	186.98	136.18
2015/9/18	119.83	186.66	136.59
2015/9/24	120.2	183.38	134.41
2015/9/25	120.37	183.2	134.43
2015/9/28	120.46	183.11	134.84
2015/9/29	119.77	181.69	134.66
2015/9/30	119.97	181.86	134.94
2015/10/1	119.87	181.34	133.94
2015/10/2	119.91	181.62	134.13
2015/10/5	120.04	182.48	134.7
2015/10/6	120.48	182.55	134.87
2015/10/7	120.36	183.26	135.56
2015/10/8	120.04	183.93	134.89
2015/10/9	119.99	184.23	135.37
2015/10/13	119.94	183.62	136.1
2015/10/14	119.57	182.48	136.21
2015/10/15	118.99	184.03	136.47
2015/10/16	119.06	184.2	135.34
2015/10/19	119.33	184.17	135.74
2015/10/20	119.54	185.02	135.44
2015/10/21	119.93	185.26	136.28
2015/10/22	119.87	184.91	135.87
2015/10/23	120.95	186.21	134.15
2015/10/26	121.14	185.51	133.47
2015/10/27	120.79	185.46	133.44
2015/10/28	120.4	184.3	132.79
2015/10/29	120.66	184.14	131.62
2015/10/30	120.9	185.45	132.78
2015/11/2	120.58	186.27	132.94
2015/11/4	121.15	186.78	132.76
2015/11/5	121.57	186.99	131.99
2015/11/6	121.74	185.3	132.48
2015/11/9	123.33	185.76	132.37
2015/11/10	123.2	186.28	132.48
2015/11/11	123.03	186.22	132.06
2015/11/12	122.86	187.19	132.23
2015/11/13	122.53	186.6	132.38
2015/11/16	122.55	186.4	131.36
2015/11/17	123.28	187.43	131.81
2015/11/18	123.41	187.81	131.32
2015/11/19	123.56	188.39	131.93
2015/11/20	122.96	187.9	131.74
2015/11/24	122.88	185.84	130.68
2015/11/25	122.44	184.73	130.44
2015/11/26	122.61	185.44	130.25
2015/11/27	122.74	185.37	130.12
2015/11/30	122.82	184.6	129.87
2015/12/1	123.1	185.41	130.09
2015/12/2	122.89	185.28	130.53
2015/12/3	123.31	184.26	130.78
2015/12/4	122.71	185.75	134.06
2015/12/7	123.24	186.1	133.95
2015/12/8	123.27	185.52	133.58
2015/12/9	122.99	184.56	133.84
2015/12/10	121.55	184.65	133.96
2015/12/11	121.95	184.82	133.36
2015/12/14	120.83	183.63	132.66
2015/12/15	121.16	183.59	133.32
2015/12/16	121.8	183.26	133.16
2015/12/17	122.52	183.55	133.17
2015/12/18	122.51	182.66	132.78
2015/12/21	121.3	180.88	131.83
2015/12/22	121.23	180.56	132.26
2015/12/24	120.96	179.99	131.96
2015/12/25	120.15	179.37	131.67
2015/12/28	120.54	179.82	132.21
2015/12/29	120.39	179.31	132.14
2015/12/30	120.54	178.6	131.67
2016/1/4	120.4	177.29	130.59
2016/1/5	119.27	175.54	129.17
2016/1/6	119.04	174.64	127.88
2016/1/7	118.66	173.6	127.84
2016/1/8	117.86	172.31	128.61
2016/1/12	117.81	171.44	127.84
2016/1/13	117.92	170.43	127.7
2016/1/14	117.55	169.35	127.91
2016/1/15	118.16	170.48	128.33
2016/1/18	117.09	166.85	127.77
2016/1/19	117.6	167.66	127.95
2016/1/20	117.54	166.55	128.35
2016/1/21	117.35	166.57	127.63
2016/1/22	117.82	167.53	127.72
2016/1/25	118.63	169.27	128.06
2016/1/26	118.14	167.89	128.13
2016/1/27	118.31	169.62	128.38
2016/1/28	118.61	169.03	129.23
2016/1/29	118.87	170.7	129.92
2016/2/1	121.19	172.57	131.31
2016/2/2	120.9	174.4	131.7
2016/2/3	119.72	172.32	130.78
2016/2/4	117.77	171.93	130.87
2016/2/5	116.99	170.5	131.03
2016/2/8	116.97	169.71	130.29
2016/2/9	115.36	166.44	129.3
2016/2/10	114.79	166	129.62
2016/2/12	112.41	162.63	127.07
2016/2/15	113.33	164.51	127.28
2016/2/16	114.66	165.67	128.03
2016/2/17	114.34	163.44	127.26
2016/2/18	113.97	162.81	126.89
2016/2/19	112.97	161.75	125.71
2016/2/22	112.82	161.25	125.33
2016/2/23	112.62	159.23	124.25
2016/2/24	111.95	156.74	123.28
2016/2/25	112.18	156.23	123.56
2016/2/26	113.02	157.98	124.72
2016/2/29	113.64	157.53	124.06
2016/3/1	112.46	156.59	122.31
2016/3/2	113.96	159	123.91
2016/3/3	113.71	159.98	123.56
2016/3/4	113.65	160.99	124.47
2016/3/7	113.7	161.5	125
2016/3/8	113.01	161.2	124.53
2016/3/9	112.49	159.71	123.65
2016/3/10	113.31	160.93	124.44
2016/3/11	113.3	161.72	126.81
2016/3/14	113.89	163.68	127.06
2016/3/15	113.9	162.63	126.36
2016/3/16	113.32	160.27	125.89
2016/3/17	112.88	161.03	126.48
2016/3/18	111.16	161.03	125.74
2016/3/22	111.93	160.9	125.79
2016/3/23	112.25	159.73	125.87
2016/3/24	112.47	158.66	125.8
2016/3/25	113.19	159.87	126.29
2016/3/28	113.45	160.23	126.53
2016/3/29	113.28	161.44	126.85
2016/3/30	112.66	162.07	127.24
2016/3/31	112.69	161.89	127.57
2016/4/1	112.34	161.3	127.85
2016/4/4	111.47	158.72	127.2
2016/4/5	111.02	158.45	126.55
2016/4/6	110.42	156.28	125.67
2016/4/7	109.65	155.01	125.11
2016/4/8	108.86	153.06	123.75
2016/4/11	108.08	152.62	123.18
2016/4/12	108.09	153.82	123.26
2016/4/13	108.69	155.07	123.62
2016/4/14	109.38	154.96	123.21
2016/4/15	109.74	155.25	123.46
2016/4/18	107.99	153.13	122
2016/4/19	109.08	155.85	123.37
2016/4/20	109.2	157.14	124.01
2016/4/21	109.72	157.14	123.98
2016/4/22	109.38	156.77	123.56
2016/4/25	111.33	160.73	124.96
2016/4/26	111.03	160.89	125.06
2016/4/27	111.25	162.21	125.73
2016/4/28	111.73	162.35	126.33
2016/5/2	106.46	155.58	122.14
2016/5/6	107.39	155.48	122.33
2016/5/9	107.46	154.86	122.29
2016/5/10	108.48	156.36	123.49
2016/5/11	109.17	157.75	124.16
2016/5/12	108.37	156.48	123.79
2016/5/13	108.94	157.32	123.92
2016/5/16	108.84	156.16	123.05
2016/5/17	108.94	157.4	123.33
2016/5/18	108.83	157.22	123.03
2016/5/19	110.13	160.58	123.6
2016/5/20	110.09	160.74	123.26
2016/5/23	109.81	159.24	123.25
2016/5/24	109.3	158.36	122.54
2016/5/25	110.17	161.05	122.67
2016/5/26	109.45	160.98	122.26
2016/5/27	109.83	161.01	122.84
2016/5/30	110.73	161.75	122.92
2016/5/31	110.94	162.68	123.61
2016/6/1	110.62	159.97	123.06
2016/6/2	109.38	157.74	122.42
2016/6/3	108.87	156.78	121.36
2016/6/6	106.61	153.44	120.96
2016/6/7	107.39	155.23	121.96
2016/6/8	107.12	155.8	121.68
2016/6/9	106.75	154.94	121.74
2016/6/10	107.1	154.8	121.01
2016/6/13	106.46	151.38	119.77
2016/6/14	106.09	150.76	119.84
2016/6/15	106.12	149.8	118.92
2016/6/16	105.65	149.95	119.07
2016/6/17	104.73	149.5	117.98
2016/6/20	104.72	152.78	118.88
2016/6/21	103.83	152.06	117.65
2016/6/22	104.62	153.48	117.59
2016/6/23	104.79	155.21	118.72
2016/6/24	105.81	154.35	119.61
2016/6/27	102.25	136.9	112.63
2016/6/28	101.63	134.39	112
2016/6/29	102.4	136.13	113.24
2016/6/30	102.96	138.42	114.36
2016/7/1	102.95	137.4	114.4
2016/7/4	102.55	136.16	114.08
2016/7/5	102.39	135.88	114
2016/7/6	101.08	130.99	111.7
2016/7/7	101.01	130.6	111.97
2016/7/8	100.97	130.6	111.71
2016/7/11	100.83	130.42	111.28
2016/7/12	102.7	133.53	113.58
2016/7/13	104.64	138.93	115.71
2016/7/14	104.11	136.51	115.49
2016/7/15	105.66	141.37	117.43
2016/7/19	105.98	140.43	117.31
2016/7/20	106.03	138.84	116.78
2016/7/21	107.28	141.92	118.04
2016/7/22	105.72	140.02	116.59
2016/7/25	106.51	139.85	116.72
2016/7/26	105.01	137.46	115.34
2016/7/27	105.13	138.11	115.54
2016/7/28	104.69	138.5	115.87
2016/7/29	104.47	137.58	115.66
2016/8/1	102.47	135.59	114.49
2016/8/2	102.38	135.09	114.34
2016/8/3	101.15	134.85	113.43
2016/8/4	101.25	135.02	112.85
2016/8/5	101.26	132.9	112.73
2016/8/8	102.13	133.61	113.2
2016/8/9	102.39	133.14	113.52
2016/8/10	101.63	132.64	113.17
2016/8/12	102.21	132.47	113.76
2016/8/15	101.46	130.95	113.16
2016/8/16	101.11	130.32	113.06
2016/8/17	100.69	131.32	113.53
2016/8/18	99.81	130.25	112.75
2016/8/19	100.43	132.02	113.85
2016/8/22	100.62	131.26	113.56
2016/8/23	100.13	131.45	113.41
2016/8/24	100.38	132.34	113.46
2016/8/25	100.51	133.27	113.28
2016/8/26	100.45	132.72	113.39
2016/8/29	101.93	133.68	114.08
2016/8/30	101.92	133.62	113.96
2016/8/31	103.19	134.88	114.91
2016/9/1	103.18	135.5	115.12
2016/9/2	103.28	137.09	115.68
2016/9/5	103.91	138.16	115.95
2016/9/6	103.61	137.87	115.45
2016/9/7	101.36	136	113.98
2016/9/8	101.63	135.72	114.3
2016/9/9	102.28	136.19	115.23
2016/9/12	102.66	136.22	115.44
2016/9/13	101.56	135.3	114.01
2016/9/14	102.85	135.44	115.38
2016/9/15	102.5	135.95	115.26
2016/9/16	102	134.94	114.64
2016/9/20	101.94	132.88	113.86
2016/9/21	101.79	132.27	113.53
2016/9/23	101.05	132.03	113.29
2016/9/26	100.8	130.89	113.19
2016/9/27	100.31	129.96	112.76
2016/9/28	100.55	130.8	112.69
2016/9/29	101.19	132.03	113.59
2016/9/30	101.12	131	113.29
2016/10/3	101.43	131.13	113.91
2016/10/4	102.05	131.07	114.33
2016/10/5	102.73	130.73	115.18
2016/10/6	103.45	131.9	115.92
2016/10/7	103.76	128.63	115.53
2016/10/11	103.95	128.28	115.7
2016/10/12	103.64	127.1	114.39
2016/10/13	104.54	127.12	115.01
2016/10/14	103.87	127	114.69
2016/10/17	104.21	126.76	114.27
2016/10/18	103.75	126.99	114.25
2016/10/19	103.75	127.45	114.03
2016/10/20	103.64	127.44	113.68
2016/10/21	104.14	127.57	113.69
2016/10/24	103.89	126.86	113
2016/10/25	104.49	127.71	113.54
2016/10/26	104.17	126.7	113.28
2016/10/27	104.58	127.82	114.01
2016/10/28	105.21	128.09	114.69
2016/10/31	104.81	127.76	114.95
2016/11/1	104.79	128.05	114.93
2016/11/2	104.15	127.46	115.12
2016/11/4	103.01	128.53	114.32
2016/11/7	103.98	129.76	115.35
2016/11/8	104.53	129.56	115.4
2016/11/9	105.11	130.09	115.71
2016/11/10	105.65	131.43	115.43
2016/11/11	106.67	133.79	116.12
2016/11/14	107.38	134.6	115.91
2016/11/15	107.92	134.93	116.2
2016/11/16	109.04	135.77	117.11
2016/11/17	108.73	135.24	116.42
2016/11/18	110.21	136.81	116.94
2016/11/21	110.95	137.12	117.62
2016/11/22	110.53	138.25	117.55
2016/11/24	112.43	139.81	118.51
2016/11/25	113.78	141.71	120.05
2016/11/28	112.28	139.98	119.31
2016/11/29	111.91	138.86	118.74
2016/11/30	112.42	140.4	119.66
2016/12/1	114.38	143.31	121.2
2016/12/2	113.75	142.98	121.33
2016/12/5	113.78	144.22	120.24
2016/12/6	113.62	144.57	122.13
2016/12/7	114.16	144.53	122.3
2016/12/8	113.81	143.94	122.38
2016/12/9	114.27	143.81	121.29
2016/12/12	115.5	145.44	121.73
2016/12/13	115	145.82	122.37
2016/12/14	115.17	145.79	122.46
2016/12/15	117.75	147.47	123.45
2016/12/16	118.14	146.41	123.21
2016/12/19	117.63	146.91	123.03
2016/12/20	117.15	145.34	121.92
2016/12/21	117.96	145.76	122.58
2016/12/22	117.73	145.62	122.75
2016/12/26	117.03	143.88	122.31
2016/12/27	117.46	144.29	122.68
2016/12/28	117.67	144.62	123.11
2016/12/29	117.19	143.26	122.04
2016/12/30	116.53	143.06	122.73
2017/1/4	117.96	144.17	122.61
2017/1/5	116.62	143.94	122.79
2017/1/6	115.75	143.59	122.59
2017/1/10	116.01	140.89	122.85
2017/1/11	115.96	141.27	122.38
2017/1/12	115.22	140.29	121.82
2017/1/13	115.03	139.85	122.07
2017/1/16	114.33	137.76	121.53
2017/1/17	114.16	137.54	121.03
2017/1/18	112.79	139.48	120.72
2017/1/19	114.88	140.74	122
2017/1/20	115.16	142.06	122.68
2017/1/23	113.96	141.22	122.22
2017/1/24	112.77	141.28	121.34
2017/1/25	113.74	142.56	122.04
2017/1/26	113.16	143	121.81
2017/1/27	114.63	144.41	122.47
2017/1/30	114.7	144.4	122.99
2017/1/31	113.81	142.43	121.71
2017/2/1	113.08	142.24	122
2017/2/2	113.07	143.33	121.88
2017/2/3	112.98	141.38	121.51
2017/2/6	112.47	140.46	121.22
2017/2/7	111.77	139.42	119.88
2017/2/8	112.46	140.45	120.04
2017/2/9	112.04	140.31	119.71
2017/2/10	113.74	142.4	121.18
2017/2/13	113.95	142.21	121.05
2017/2/14	113.7	142.47	120.5
2017/2/15	114.51	142.59	120.99
2017/2/16	114.09	142.13	121.13
2017/2/17	113.47	141.75	120.98
2017/2/20	112.87	140.2	119.85
2017/2/21	113.44	141.37	120.08
2017/2/22	113.64	141.98	119.79
2017/2/23	113.38	141.1	119.57
2017/2/24	112.88	141.64	119.34
2017/2/27	112.16	139.27	118.46
2017/2/28	112.44	139.75	118.91
2017/3/1	113.13	140.05	119.45
2017/3/2	113.99	140.07	120.13
2017/3/3	114.32	140.36	120.21
2017/3/6	113.81	139.87	120.79
2017/3/7	114.03	139.53	120.59
2017/3/8	113.89	139.04	120.36
2017/3/9	114.6	139.42	120.74
2017/3/10	115.23	140.13	121.99
2017/3/13	114.84	139.76	122.71
2017/3/14	114.85	140.2	122.36
2017/3/15	114.84	139.65	121.86
2017/3/16	113.28	139.13	121.65
2017/3/17	113.48	140.22	122.15
2017/3/21	112.4	139.11	120.99
2017/3/22	111.72	139.44	120.66
2017/3/23	111.5	139.07	120.23
2017/3/24	111.39	139.18	119.89
2017/3/27	110.45	138.26	119.78
2017/3/28	110.71	139.07	120.22
2017/3/29	111.05	137.84	120.14
2017/3/30	111.39	138.56	119.71
2017/3/31	112.2	139.98	119.78
2017/4/3	111.26	139.49	118.76
2017/4/4	110.59	138.08	117.99
2017/4/5	110.77	137.81	118.32
2017/4/6	110.57	138.09	118
2017/4/7	110.99	138.27	118.14
2017/4/10	111.47	137.96	117.92
2017/4/11	110.8	137.64	117.36
2017/4/12	109.58	136.81	116.23
2017/4/13	108.87	136.68	116.14
2017/4/14	109.25	136.62	115.88
2017/4/17	108.32	135.84	114.99
2017/4/18	109.19	137.16	116.2
2017/4/19	108.54	139.37	116.43
2017/4/20	109.05	139.41	116.83
2017/4/21	109.3	139.88	117.11
2017/4/24	109.92	140.85	119.22
2017/4/25	109.93	140.5	119.41
2017/4/26	111.38	142.93	121.86
2017/4/27	111.34	143.01	121.41
2017/4/28	111.29	143.55	120.84
2017/5/1	111.5	144.14	121.52
2017/5/2	111.98	144.49	122.15
2017/5/8	112.77	146.14	123.69
2017/5/9	113.3	146.66	123.73
2017/5/10	113.88	147.52	124.08
2017/5/11	114.24	147.8	124.21
2017/5/12	113.96	146.78	123.79
2017/5/15	113.43	146.18	123.91
2017/5/16	113.77	146.9	124.96
2017/5/17	112.64	145.53	124.96
2017/5/18	111.07	144.06	124
2017/5/19	111.35	144.23	123.67
2017/5/22	111.54	144.77	124.81
2017/5/23	111.13	144.31	124.94
2017/5/24	111.82	145.01	125.12
2017/5/25	111.65	144.88	125.3
2017/5/26	111.8	144.33	125.26
2017/5/29	111.34	142.69	124.34
2017/5/30	111.1	142.31	123.7
2017/5/31	110.96	142.21	123.9
2017/6/1	110.94	142.81	124.64
2017/6/2	111.65	143.84	125.2
2017/6/5	110.49	142.11	124.5
2017/6/6	110.2	142.31	124.11
2017/6/7	109.53	141.39	123.46
2017/6/8	109.99	142.53	123.74
2017/6/9	110.09	140.14	123.06
2017/6/12	110.24	140.53	123.51
2017/6/13	109.98	139.33	123.12
2017/6/14	110.07	140.31	123.4
2017/6/15	109.72	139.91	123.06
2017/6/16	111.08	141.83	123.87
2017/6/19	111.03	141.81	124.28
2017/6/20	111.75	142.22	124.52
2017/6/21	111.4	140.6	124.03
2017/6/22	111.14	140.85	124.04
2017/6/23	111.38	141.32	124.12
2017/6/26	111.3	141.9	124.58
2017/6/27	111.95	142.41	125.17
2017/6/28	112.08	143.59	127.05
2017/6/29	112.3	145.35	127.81
2017/6/30	112	145.82	127.95
2017/7/3	112.24	145.96	128.13
2017/7/4	113.21	146.69	128.77
2017/7/5	113.09	146.33	128.43
2017/7/6	113.04	146.1	128.18
2017/7/7	113.31	146.91	129.31
2017/7/10	114.14	147.22	130.11
2017/7/11	114.24	147.13	130.15
2017/7/12	113.72	146.27	130.48
2017/7/13	113.27	146.13	129.41
2017/7/14	113.53	146.89	129.38
2017/7/18	112.43	146.77	129.09
2017/7/19	111.99	145.93	129.29
2017/7/20	111.91	145.75	128.95
2017/7/21	112.04	145.17	130.18
2017/7/24	110.91	144.34	129.39
2017/7/25	111.35	145.01	129.56
2017/7/26	111.91	145.74	130.23
2017/7/27	110.9	145.45	130.07
2017/7/28	111.09	145.23	129.71
2017/7/31	110.36	144.96	129.56
2017/8/1	110.29	145.62	130.41
2017/8/2	110.45	145.92	130.46
2017/8/3	110.77	146.4	131.12
2017/8/4	110.04	144.55	130.67
2017/8/7	110.79	144.59	130.62
2017/8/8	110.77	144.46	130.74
2017/8/9	110.01	142.76	129.14
2017/8/10	110.2	143.37	129.52
2017/8/14	109.43	142.25	129.31
2017/8/15	110.21	142.9	129.84
2017/8/16	110.71	142.46	129.95
2017/8/17	110.01	141.76	129.43
2017/8/18	109.48	140.91	128.38
2017/8/21	109.37	140.82	128.5
2017/8/22	109.14	140.81	128.95
2017/8/23	109.74	140.64	128.96
2017/8/24	109.17	139.65	128.86
2017/8/25	109.82	140.67	129.5
2017/8/28	109.1	140.62	130.11
2017/8/29	108.82	140.77	130.18
2017/8/30	109.86	141.99	131.52
2017/8/31	110.42	142.67	131.3
2017/9/1	110.17	142.62	131.17
2017/9/4	109.83	142.33	130.46
2017/9/5	109.66	141.67	130.44
2017/9/6	108.64	141.61	129.5
